# schema_version=2 start_utc=2026-05-31T02:33:11Z
t,ax,ay,az,gx,gy,gz,lat,lon,spd,hdg,qw,qx,qy,qz,sat,hdop,marker
0.46,-5.781295387301688,-3.5698065679226514,9.88518456095037,0.007562146817849665,-0.0016906920964028208,-0.3201918086590901,39.29630969310325,-83.55611085688611,11.6713867542918,39.06662278059243,0.9961560669137999,-0.05945798783510671,0.014323545787131367,-0.06271103626566522,14,0.9177157198330328,
0.48,-1.230249002396509,-3.270407052022727,9.909637232360556,-0.011804316302999815,-0.005335117757545332,-0.27188424059378435,39.29630969310325,-83.55611085688611,11.641231194001312,39.06662278059243,0.9959978726064393,-0.05881222321241262,0.015569135519340908,-0.06547489735341916,14,0.9177157198330328,
0.5,0.43821884135516964,-3.2319206836045753,9.906477075314358,-0.011153524148263587,0.017713598691701752,-0.29247309468928584,39.296312391647476,-83.55615101888937,11.641367046359319,38.48191924718436,0.9957015719319996,-0.060660641705306634,0.015034350875787375,-0.0683566711725276,14,0.9308083685119044,
0.52,3.2653603512928204,-3.750452744282999,9.773136718538362,0.01707714955084811,0.0021568697434714732,-0.31945759593738016,39.296312391647476,-83.55615101888937,11.703724596305964,38.48191924718436,0.9955946864687223,-0.05918957018531367,0.012159395896370002,-0.07169354327943225,14,0.9308083685119044,
0.54,-1.0955246476898908,-3.2967882043342116,9.534114922382836,-0.011273293678207372,0.008964306192069121,-0.2611358248128244,39.296312391647476,-83.55615101888937,11.681737016373352,37.889759008717654,0.995157367272479,-0.06271074671606829,0.013352682929786103,-0.07450424463208775,14,0.9308083685119044,
0.56,0.034361840288593376,-3.695483334288163,9.980079194228908,-0.020024363970842646,0.0003868264145805252,-0.3123747249050703,39.296312391647476,-83.55615101888937,11.679218554750216,37.290091296616986,0.9949225445817079,-0.0626485937575489,0.01282928917816457,-0.07771546385658475,14,0.9308083685119044,
0.58,-0.23214977488279007,-3.6065796126027365,9.695975006613528,-0.0171559372457664,0.0066812856027534335,-0.2910517167706425,39.296312391647476,-83.55615101888937,11.671891899033799,37.290091296616986,0.9946336925207206,-0.06353493750894572,0.012629544227501618,-0.08066984585913507,14,0.9308083685119044,
0.6,6.043276638797431,-3.74773174367598,9.766846972685403,-0.0021190645492306015,-0.011095950715877228,-0.3341919105758566,39.296323853691014,-83.55613026459254,11.799749314946201,36.68286812498194,0.9943169932243415,-0.06466663301764405,0.004197888027815368,-0.08446491162353664,13,0.9471703798015135,
0.62,-10.321664388596192,-3.7886087487065505,9.726426357948501,-0.0035487418406863983,-0.00965117200760429,-0.3319440565906464,39.296323853691014,-83.55613026459254,11.58927698189736,36.68286812498194,0.9940870546908394,-0.06366115633292131,0.011360564110545755,-0.08723028403907707,13,0.9471703798015135,
0.64,-0.880982430642343,-3.452105053254831,10.028445084271134,0.01753177918731078,0.004594031058879189,-0.28626696282480024,39.296323853691014,-83.55613026459254,11.571677788332812,36.06804458032046,0.993734240500382,-0.06479419502683349,0.013381818427987986,-0.0900827313280067,13,0.9471703798015135,
0.66,-1.782830850004369,-3.7833240885527246,9.921617733288256,0.010200244818859776,0.0019827117144202927,-0.3306547700660463,39.296323853691014,-83.55613026459254,11.538193520819016,36.06804458032046,0.9932823797970975,-0.06695524475279616,0.014658811294779712,-0.09323212126800223,13,0.9471703798015135,
0.68,5.265268218241826,-3.6997397460484245,9.619585762460144,-0.0014790088699912249,-0.023354111125635773,-0.2844371923150664,39.296323853691014,-83.55613026459254,11.642987124103662,35.44557912236494,0.9929340205104177,-0.0681883496402541,0.010167107684006178,-0.09658679934493121,13,0.9471703798015135,
0.7000000000000001,1.5897843325987135,-3.7118766906829728,9.67964996857031,0.005826095682044492,-0.02891470398691872,-0.3196298458141996,39.29633853285403,-83.55608394515183,11.674594607011187,34.81543389533122,0.9924840254464726,-0.06998822398721552,0.006236105892448623,-0.10019091136415059,13,0.9578978141545635,
0.72,-5.366655495860349,-3.964066254085278,9.890066825832935,0.006180205732845383,-0.0044636077305212326,-0.35124544181207346,39.29633853285403,-83.55608394515183,11.565506256460372,34.81543389533122,0.9920949522994423,-0.0703784952769015,0.01360024477055552,-0.10300245806148223,13,0.9578978141545635,
0.74,-3.5115241099502055,-3.830533214655977,10.220369826659873,0.0029711476364637874,-0.015122925814500822,-0.33947635117622993,39.29633853285403,-83.55608394515183,11.497536543300964,34.17757504957737,0.991764307928831,-0.06932939374134646,0.019600533789554873,-0.10589056500495614,13,0.9578978141545635,
0.76,-0.4889534115056451,-4.009496680414228,9.674729782601446,-0.015476642056549294,-0.0021932089829900616,-0.34813910315000046,39.29633853285403,-83.55608394515183,11.489076814388108,34.17757504957737,0.9914656067013232,-0.06839555253490591,0.019464896234361522,-0.10926626623257187,13,0.9578978141545635,
0.78,5.705317844413535,-4.074075182133589,9.935970517203216,0.004257003437666514,0.012858137345034427,-0.34341928248703263,39.29633853285403,-83.55608394515183,11.597152998196453,33.5319730730856,0.9909732408116059,-0.07063383121698692,0.0141333594293084,-0.11306257574544759,13,0.9578978141545635,
0.8,-0.2447054858028933,-4.093674178544606,9.710626458683013,-0.021036658862917165,-0.0033594454421849553,-0.34536846683839134,39.29634586266179,-83.55610188944503,11.594425239500776,32.878603132232854,0.9905046267900485,-0.07168918594854026,0.013525798811207468,-0.11652595286914008,12,0.9825984447611021,
0.8200000000000001,-1.3495441056823416,-4.0054933820635945,9.824132225932765,0.022540205720825518,-0.0007365825856263774,-0.36386482763990213,39.29634586266179,-83.55610188944503,11.565772127977075,32.878603132232854,0.9900215186441969,-0.072635782890058,0.013958627799001005,-0.11994412188746614,12,0.9825984447611021,
0.84,-5.385456308323655,-3.720230023262703,9.505516398882516,0.0008088287964075243,-0.006375154784194481,-0.32676906849164866,39.29634586266179,-83.55610188944503,11.458936632882146,32.217445421228106,0.9895482162128778,-0.07272193976463284,0.02002174078296864,-0.1229023073941262,12,0.9825984447611021,
0.86,3.006920649453435,-4.023801262227832,9.945899762644492,0.025887757949635538,-0.021236207043942624,-0.3452314709217834,39.29634586266179,-83.55610188944503,11.520404485840118,32.217445421228106,0.9891254536506215,-0.07302508076522375,0.015351280059688934,-0.1267379687394962,12,0.9825984447611021,
0.88,-1.156383579468251,-4.139315037920325,10.006707144678272,-0.009846139740807829,-0.022869161675828455,-0.37140432108763927,39.29634586266179,-83.55610188944503,11.498288440226299,31.548485519388954,0.9885348516373824,-0.07485581103446597,0.015101957087121832,-0.13025891733301567,12,0.9825984447611021,
0.9,-0.4880046717937442,-4.194783150566926,9.714078960682818,0.020229305628999095,-0.006694500642384886,-0.3631701443480415,39.29636862052125,-83.55608153448414,11.49611287762712,30.87171475543973,0.988053946402563,-0.07501168002892006,0.01518212758234639,-0.1337615410334133,12,0.9821982763618947,
0.92,2.377078122409382,-4.264825981058056,9.848522018039658,0.005458264259924993,0.0018581904746271377,-0.3582848368124016,39.29636862052125,-83.55608153448414,11.537801319264881,30.87171475543973,0.98746349277528,-0.07646280068120222,0.012271966826822592,-0.1375452266646607,12,0.9821982763618947,
0.9400000000000001,-3.153673966688001,-4.377168733889792,9.597681452984926,-0.012881843787869945,0.010136974760497162,-0.41390492279616686,39.29636862052125,-83.55608153448414,11.475255233429577,30.187130577602165,0.9869219589987088,-0.07619670916961864,0.017586778329947133,-0.14096032628312388,12,0.9821982763618947,
0.96,1.3992833063608612,-3.9212008396152043,9.95524121965711,0.01318920547620983,-0.012897192471164349,-0.35961478682895975,39.29636862052125,-83.55608153448414,11.498391624739977,30.187130577602165,0.9863045924436397,-0.07756828842263039,0.016229965331730767,-0.14464784748173917,12,0.9821982763618947,
0.98,-3.164508188879996,-3.8608946306975866,9.832728753156152,-0.017850723133149962,0.0023353913654973577,-0.34597520826461514,39.29636862052125,-83.55608153448414,11.438797711154969,29.49473692850841,0.9858360395751053,-0.07651507815762064,0.01879839641141328,-0.1480519036749074,12,0.9821982763618947,
1.0,0.12613209984342752,-4.187073662246164,9.860877354390572,-0.005520020636255613,0.0027540431001374746,-0.34499181828630854,39.29638427032786,-83.55608086483504,11.445655111071437,28.79454462343004,0.9852556754789445,-0.07698780145323353,0.018125235042761863,-0.15170895892652686,13,0.99420289068873,
1.02,0.712455381324688,-4.014001496194772,9.618249608896354,-0.003998513671039125,-0.0038821995876602558,-0.36596169015021474,39.29638427032786,-83.55608086483504,11.459568817252476,28.79454462343004,0.9845466720722692,-0.07882003577405972,0.017536998055755045,-0.15539532223071614,13,0.99420289068873,
1.04,-8.812154021257008,-4.602018334431057,9.859402996720524,-0.0029764170161115677,0.01038595380103447,-0.38555160932214094,39.29638427032786,-83.55608086483504,11.278891213583982,28.086571730380847,0.9839152926129716,-0.07818941880695884,0.024958870010623344,-0.158663690101905,13,0.99420289068873,
1.06,3.945424721086297,-4.169609652330472,9.928054396253238,-0.001056343723542249,-0.014250133894211703,-0.35823278552768806,39.29638427032786,-83.55608086483504,11.358947067965824,28.086571730380847,0.9831886920056399,-0.08040692572193242,0.019804931114057737,-0.16273440604787348,13,0.99420289068873,
1.08,-1.2272246802298206,-4.63869772630949,9.822031235947057,-0.00549389856833592,-0.017621635551221322,-0.411796133193226,39.29638427032786,-83.55608086483504,11.333330581171946,27.370843950564048,0.9826125995741939,-0.07904922987727458,0.023045487571214718,-0.16641094890799546,13,0.99420289068873,
1.1,-1.3347685164039247,-4.552688547247708,9.722059362922012,0.00011756723714197073,0.008584249985481286,-0.4278590763043852,39.29636724498128,-83.55606619246299,11.306159939468788,26.647394997116606,0.9819793669930578,-0.07845302917247486,0.022965901452807715,-0.1703942850685915,14,1.0062866811057343,
1.12,0.7837322565209789,-4.461417607012352,9.680350867240143,0.001953633722596458,-0.01615829110737907,-0.3614702435780765,39.29636724498128,-83.55606619246299,11.321446830933494,26.647394997116606,0.9813316118042349,-0.07858751813219987,0.021138277026707192,-0.1742568303162473,14,1.0062866811057343,
1.1400000000000001,6.176574763511745,-4.698444347461666,9.919037538181676,-0.009070811081523937,0.0054812898796242895,-0.41578061671978195,39.29636724498128,-83.55606619246299,11.449128250591011,25.91626697050734,0.9804494391738376,-0.0807256608028729,0.01344027881335891,-0.17894586839898205,14,1.0062866811057343,
1.16,-10.086104677100332,-4.4172144862372,9.730453318249578,-0.010141640293650871,-0.009712875946546642,-0.37751101182939517,39.29636724498128,-83.55606619246299,11.246565792151289,25.177510728202854,0.9796993047801743,-0.08134456499370094,0.02069948398013214,-0.18205456688088134,14,1.0062866811057343,
1.18,6.737303927328316,-4.465179931165539,9.786301043427121,-0.0022666050784558344,0.013090522013006024,-0.4113830483675414,39.29636724498128,-83.55606619246299,11.379485672446904,25.177510728202854,0.9788344660111923,-0.08266977969847139,0.014070205517948657,-0.18668375663102746,14,1.0062866811057343,
1.2,-11.561270839036908,-4.677684668235804,9.62269482199585,0.0210668109614926,0.024360274545736648,-0.4181982284887163,39.29638553871907,-83.55606760588726,11.153485806278505,24.431186246575994,0.9781528587598237,-0.08138173024537927,0.021610126131298223,-0.1900710428519875,15,0.979952974894608,
1.22,4.727365910498229,-4.3803479259781035,9.960872980634761,0.009591641236181307,-0.01158487570499815,-0.3948313003348753,39.29638553871907,-83.55606760588726,11.24732680005755,24.431186246575994,0.9773572879044322,-0.08216850672180942,0.016452712527696447,-0.1942945612560517,15,0.979952974894608,
1.24,1.4456552237192029,-4.457514357123923,9.473463714400236,0.006003052296804925,0.003175396125238215,-0.43286763096283504,39.29638553871907,-83.55606760588726,11.273365832848155,23.677362972509275,0.9764230276447677,-0.08345275845613552,0.01555654344345341,-0.19847342932286613,15,0.979952974894608,
1.26,0.898179320120403,-4.788964386442274,9.963219409926245,-0.021740748988326297,0.0028826709398677318,-0.4179318664056886,39.29638553871907,-83.55606760588726,11.293387610137543,22.91612016228155,0.9756358259305411,-0.08267962885382954,0.01479534664148498,-0.20268179950647364,15,0.979952974894608,
1.28,-0.19025413896391968,-4.829508812532387,9.96702997211211,-0.003739583732879362,0.014314064651774894,-0.41708162358793005,39.29638553871907,-83.55606760588726,11.28945844610599,22.91612016228155,0.9747125695531524,-0.08333459836941183,0.01583031353615316,-0.20673691649786904,15,0.979952974894608,
1.3,-0.594244046466716,-4.9853014331608465,9.806515234271911,-0.009285465514535404,0.0005083645261261193,-0.4311127083041706,39.296383059619075,-83.55605631536142,11.27953231194281,22.147547204983,0.9737387039155857,-0.08427230544798746,0.016712265822368805,-0.21083599124048738,16,1.012164208263943,
1.32,-5.370222743375146,-4.8077579543820015,9.784356475252448,0.006265392441644639,0.012197108780057418,-0.4097498289945822,39.296383059619075,-83.55605631536142,11.171643388978007,22.147547204983,0.9728953084967749,-0.08338540213265905,0.023100812283703052,-0.21444800276051315,16,1.012164208263943,
1.34,-1.0700080598155206,-4.869048561825211,9.628612331739323,-0.015349446670797696,-0.008624087178920008,-0.4240399396305974,39.296383059619075,-83.55605631536142,11.148814291908229,21.37174392790903,0.9719140618058748,-0.08400788016446993,0.02383269034877179,-0.21853543283645718,16,1.012164208263943,
1.36,4.84575811948224,-4.794816603445354,9.821199602246486,0.011797878293369013,0.008608284111842366,-0.4547307193449819,39.296383059619075,-83.55605631536142,11.240654557033121,20.588820880846473,0.9708125564162013,-0.08573791087494062,0.019188086165055723,-0.2231676685650567,16,1.012164208263943,
1.3800000000000001,-4.968163272759937,-4.724148767468763,9.824177615253486,0.012871201025438305,-0.021007696678706812,-0.4226232995114268,39.296383059619075,-83.55605631536142,11.140343619904993,20.588820880846473,0.9698569350834068,-0.0855057816154899,0.023663660192379646,-0.2269500340763233,16,1.012164208263943,
1.4000000000000001,-4.908810851343002,-4.866039645306796,9.740804309014278,-1.861105233547924e-05,0.005119589422424723,-0.42915419441984354,39.29638889412631,-83.5560468286961,11.037227013708934,19.798899596595394,0.9689762723690267,-0.08386575771140438,0.029830077583259437,-0.23056817807471688,17,1.0059119629113031,
1.42,-0.09057737605352068,-4.749271960996095,9.932995635733603,0.005405167962770578,0.022424042618178108,-0.43154853311454694,39.29638889412631,-83.5560468286961,11.032266834047192,19.002112824667613,0.9678504852372225,-0.08512277262220712,0.0308401824938574,-0.23466664643899998,17,1.0059119629113031,
1.44,0.14854723882087145,-4.97873448266706,10.032299183545001,-0.04102466891636253,-0.000814861330725751,-0.4289499831624121,39.29638889412631,-83.5560468286961,11.03586023803879,19.002112824667613,0.9666766302554692,-0.086716206147506,0.03167422141645627,-0.23877465486725233,17,1.0059119629113031,
1.46,4.810497963749412,-4.863582755676197,10.075373501971912,0.004338533703338299,-0.010428164774122213,-0.4449760851723985,39.29638889412631,-83.5560468286961,11.133080772512276,18.1986047352597,0.9654225167301632,-0.08924258521134305,0.023591653443565907,-0.2438002441815688,17,1.0059119629113031,
1.48,-2.27967195536978,-5.080099503410569,9.772839351724988,0.016825088288991357,-0.010761459890424879,-0.4842718302096578,39.29638889412631,-83.5560468286961,11.08862752308727,18.1986047352597,0.9642460149525872,-0.08931730503684973,0.02629919230494501,-0.24811367183836697,17,1.0059119629113031,
1.5,1.1684546244455134,-5.139117071093746,9.649282207843243,-0.002712460469000496,-0.008321769530369855,-0.4286430899033784,39.2964240422639,-83.55606321002433,11.116444104015931,17.3885310905651,0.962998736707939,-0.09078508889706957,0.02436782997887608,-0.25258208486546585,17,1.0357777224311238,
1.52,-5.3552311413669,-4.965867137620734,9.986603795322159,0.010614108965936703,-0.005190044360038115,-0.44828457827703916,39.2964240422639,-83.55606321002433,11.011055532180443,16.57205938051949,0.9619674488549513,-0.08952513596946003,0.030431214471035008,-0.2562768396850639,17,1.0357777224311238,
1.54,1.343972347623228,-4.812083007178591,9.841317350307603,0.00883268783536208,-0.009274674417181819,-0.49196704873238734,39.2964240422639,-83.55606321002433,11.044835357525258,16.57205938051949,0.9604722056102241,-0.09227982288004191,0.030342592266133443,-0.2608771811294174,17,1.0357777224311238,
1.56,1.3473117955106666,-4.835832054156799,9.523425911252344,-0.0022902878944534876,0.0232829125391852,-0.4502906296962282,39.2964240422639,-83.55606321002433,11.066512138220418,15.749368920271676,0.9592120777285164,-0.09314039583916822,0.028511586791370856,-0.26537548119844057,17,1.0357777224311238,
1.58,-4.754687751194615,-4.828002133188801,9.502820318308677,-0.0045851830390982295,-0.01967497750368384,-0.43930767060511455,39.2964240422639,-83.55606321002433,10.976110469240208,14.920650906575407,0.9580417057864931,-0.09249090886862846,0.034965613405916314,-0.2690333206677372,17,1.0357777224311238,
1.6,2.3647291458225457,-5.114119707987702,9.907227668257478,0.004300093104544317,0.007319108834705925,-0.4729660965183671,39.296431648186285,-83.55606527685788,11.021886986931078,14.920650906575407,0.9565026525809847,-0.09493519937489098,0.032740153725694006,-0.27389426036192843,17,1.0397664873762915,
1.62,-5.108463633301962,-4.917422606506226,9.884690222931958,0.0036591539831239733,0.0029691078609563218,-0.4622804037397637,39.296431648186285,-83.55606527685788,10.916984204832746,14.086108430732594,0.9553502789777557,-0.09361425732116167,0.03835830192302826,-0.27761638272427897,17,1.0397664873762915,
1.6400000000000001,0.45794118482176044,-5.187990833067246,9.826081475432213,0.0020465694388669582,0.0010649961118817924,-0.4910157106560053,39.296431648186285,-83.55606527685788,10.925735779549115,13.245956445624348,0.9538352791364343,-0.09534982546820796,0.0373021189748316,-0.28233884425967737,17,1.0397664873762915,
1.6600000000000001,-1.190460983444637,-5.25205945454375,9.524376923626605,0.0016950411275198887,0.015822067772537283,-0.4899584771635389,39.296431648186285,-83.55606527685788,10.90919853530404,13.245956445624348,0.9524571236293381,-0.09519786735653371,0.038325248909106185,-0.2868692541813269,17,1.0397664873762915,
1.68,-3.594624574589042,-4.630680725496339,9.79239575602828,-0.0019885315084713843,-0.005999665961079375,-0.4550599605166153,39.296431648186285,-83.55606527685788,10.829156829857789,12.400421684847814,0.9512068635521762,-0.09419526134982924,0.04263300018578464,-0.29071495105279344,17,1.0397664873762915,
1.7,5.9632035200115645,-5.180412050046824,9.917473647381478,0.004633609407900881,0.0032226786612458234,-0.48254380484574216,39.29641804911621,-83.55604658365843,10.949010522695966,12.400421684847814,0.9496322654274902,-0.09617734566268316,0.033669385057940655,-0.2963357068430226,16,1.0489051878301865,
1.72,-4.678405383523189,-4.84795314332614,9.820373471591896,0.014837761768970982,0.010393858351950983,-0.46133223060267486,39.29641804911621,-83.55604658365843,10.857884907046268,11.549742532160842,0.9484217638884109,-0.09445247378939714,0.038028860956887345,-0.30021441289881506,16,1.0489051878301865,
1.74,0.9768704192338149,-5.368349847028015,9.726196590803273,0.00253527344694095,0.002283558545525725,-0.48085787597332447,39.29641804911621,-83.55604658365843,10.879360685075516,10.694168839616237,0.9467876308293731,-0.0959948811793075,0.03732540340926542,-0.30493438500144393,16,1.0489051878301865,
1.76,1.1031448918695679,-4.939772819665709,9.923083747114912,-0.010727717003646416,0.010025580909541464,-0.4842746809020023,39.29641804911621,-83.55604658365843,10.90264968516434,10.694168839616237,0.945130868406801,-0.09741885467795029,0.03507756794028345,-0.3098495966839994,16,1.0489051878301865,
1.78,-0.901403045217872,-5.126912162511601,9.732419212091399,-0.006052049998464647,-0.009467960463937537,-0.4491085274395598,39.29641804911621,-83.55604658365843,10.885919147879457,9.83396169344014,0.9439104289060987,-0.09517008980692278,0.03659636800129735,-0.31406442341908253,16,1.0489051878301865,
1.8,0.06567302012878082,-5.077668037859324,9.786059098324857,0.018373789890387217,-0.0035859962938863945,-0.49742264247885615,39.296425102543026,-83.55603617083207,10.88962543001656,8.969393126703364,0.9420874457729119,-0.09767300370233743,0.0357989126733178,-0.31882544866469176,15,1.0375822320398493,
1.82,-3.682460815438691,-5.357282252546868,10.028704088382769,0.004538676462975616,0.00846329848120722,-0.5156494638054873,39.296425102543026,-83.55603617083207,10.81491830307556,8.969393126703364,0.9406834848764959,-0.09568481414878204,0.03985190156253009,-0.32306473587158163,15,1.0375822320398493,
1.84,-1.883916692364103,-5.152452990528176,9.80330146129441,-0.0024631974456903573,-0.0237364172008561,-0.4468864348293967,39.296425102543026,-83.55603617083207,10.772888089613197,8.100745778607669,0.9394461921581962,-0.092845809638062,0.04211491518286658,-0.3271801363030126,15,1.0375822320398493,
1.86,0.651134779043335,-5.130344425589374,9.454636760026933,0.017209263436665564,0.009747205066600139,-0.5225281109424055,39.296425102543026,-83.55603617083207,10.787253551135048,7.228312500377151,0.9377638048686786,-0.09345522982263364,0.04009617618681904,-0.3320503921880127,15,1.0375822320398493,
1.8800000000000001,-7.062971144880738,-5.146190847676514,9.97255569291651,-0.004537269007142532,-0.00016053470628168062,-0.4861565965169309,39.296425102543026,-83.55603617083207,10.645749932787238,7.228312500377151,0.9363012892770984,-0.09119356381149493,0.0452840493445675,-0.3361145407333048,15,1.0375822320398493,
1.9000000000000001,0.5533527208373735,-5.2819068726407234,9.771892166349355,0.01820308100313222,-0.0015696769644341665,-0.48158091074407405,39.29646346408199,-83.55603640534538,10.652312971870794,6.352395908387905,0.9347324398698947,-0.09024499920173563,0.044497270011224346,-0.3408094760060242,14,1.035191295393685,
